equation_id,seed,method,reward_function,min_error,success,best_expr,expr_tokens,expr_params,original_equation,ground_truth,n_variables,evaluation_calls,best_expr_simplified
I.12.1,0,GRAMS-UCT,RMSE,5.572773274359103e-09,True,C/C*C/C*X_1*X_0,"['C', '/', 'C', '*', 'C', '/', 'C', '*', 'X_1', '*', 'X_0']","[np.float64(3.121272365145636), np.float64(-2.5685368271938254), np.float64(-2.877880494967624), np.float64(3.497185151948759)]",F = mu*Nn,"['X_0', '*', 'X_1']",2,97,(C*X_0)*X_1
I.12.1,1,GRAMS-UCT,RMSE,8.464045240241844e-09,True,X_1/X_1/C-C*C+X_1*(X_0),"['X_1', '/', 'X_1', '/', 'C', '-', 'C', '*', 'C', '+', 'X_1', '*', '(', 'X_0', ')']","[np.float64(0.5267838195541372), np.float64(-1.8807695845494408), np.float64(-1.0093272029088656)]",F = mu*Nn,"['X_0', '*', 'X_1']",2,68,C+X_0*X_1
I.12.1,2,GRAMS-UCT,RMSE,3.607916993720053e-08,True,X_1*X_0*C,"['X_1', '*', 'X_0', '*', 'C']",[np.float64(0.9999999965128493)],F = mu*Nn,"['X_0', '*', 'X_1']",2,22,(C*X_0)*X_1
I.12.1,0,MC,N/A,0.0,True,X_0*X_1,"['X_0', '*', 'X_1']",[],F = mu*Nn,"['X_0', '*', 'X_1']",2,30,X_0*X_1
I.12.1,1,MC,N/A,0.0,True,X_0*X_1,"['X_0', '*', 'X_1']",[],F = mu*Nn,"['X_0', '*', 'X_1']",2,61,X_0*X_1
I.12.1,2,MC,N/A,0.0,True,(X_0*X_1),"['(', 'X_0', '*', 'X_1', ')']",[],F = mu*Nn,"['X_0', '*', 'X_1']",2,13,X_0*X_1
I.12.11,0,GRAMS-PUCT,BIC,10.578965236314898,False,X_3*X_0/C*(X_3*(C/C)/C/C-X_1/X_3/C+C-X_4)/C,"['X_3', '*', 'X_0', '/', 'C', '*', '(', 'X_3', '*', '(', 'C', '/', 'C', ')', '/', 'C', '/', 'C', '-', 'X_1', '/', 'X_3', '/', 'C', '+', 'C', '-', 'X_4', ')', '/', 'C']","[np.float64(0.8908262463456346), np.float64(0.001615002131603706), np.float64(-1.2125457048427681), np.float64(1.2476072429472453), np.float64(-1.1658890132028916), np.float64(-1.8701561176870012), np.float64(3.088445024530249), np.float64(0.582944181374807)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,(((C*X_0)*X_1+(C*X_0)*X_3^2)+((C*X_0)*X_3)*X_4)+(C*X_0)*X_3
I.12.11,1,GRAMS-PUCT,BIC,11.696175402698028,False,(C*X_3*(X_2*C+(X_4-X_0*C)*X_2-C)),"['(', 'C', '*', 'X_3', '*', '(', 'X_2', '*', 'C', '+', '(', 'X_4', '-', 'X_0', '*', 'C', ')', '*', 'X_2', '-', 'C', ')', ')']","[np.float64(-1.914021073354715), np.float64(-2.6341308811867368), np.float64(0.1671173874327742), np.float64(1.2862426069245996)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((((C*X_0)*X_2)*X_3+((C*X_2)*X_3)*X_4)+(C*X_2)*X_3)+C*X_3
I.12.11,2,GRAMS-PUCT,BIC,12.559208571421289,False,C*X_1-X_2*X_3*(((X_2)*(C*X_4*X_2)/C/(C+C+X_0*X_2)*X_0+X_2+C))/C,"['C', '*', 'X_1', '-', 'X_2', '*', 'X_3', '*', '(', '(', '(', 'X_2', ')', '*', '(', 'C', '*', 'X_4', '*', 'X_2', ')', '/', 'C', '/', '(', 'C', '+', 'C', '+', 'X_0', '*', 'X_2', ')', '*', 'X_0', '+', 'X_2', '+', 'C', ')', ')', '/', 'C']","[np.float64(2.9753377468899997), np.float64(-0.9720961508488352), np.float64(2.9292284655244067), np.float64(-0.19579144698302642), np.float64(-0.15425541078614932), np.float64(0.2795689258100691), np.float64(-0.714134293294964)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((((((C*X_0)*X_2^3)*X_3)*X_4)/(C+X_0*X_2)+C*X_1)+(C*X_2^2)*X_3)+(C*X_2)*X_3
I.12.11,0,GRAMS-PUCT,RMSE,13.362442418181793,False,X_4*X_0*((X_4*C-C)*C+X_1*C)/X_4-C,"['X_4', '*', 'X_0', '*', '(', '(', 'X_4', '*', 'C', '-', 'C', ')', '*', 'C', '+', 'X_1', '*', 'C', ')', '/', 'X_4', '-', 'C']","[np.float64(-1.575225305619423), np.float64(-4.989599757779544), np.float64(3.6473323039483927), np.float64(0.9559483499673536), np.float64(0.693399091448656)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,(((C*X_0)*X_1+(C*X_0)*X_4)+C*X_0)+C
I.12.11,1,GRAMS-PUCT,RMSE,10.932848040457051,False,(C)*X_2/C*X_0*cos(X_4*C)+C,"['(', 'C', ')', '*', 'X_2', '/', 'C', '*', 'X_0', '*', 'cos', '(', 'X_4', '*', 'C', ')', '+', 'C']","[np.float64(-3.445053005478806), np.float64(-0.7518276492015693), np.float64(-0.46883132060800303), np.float64(4.856440369626971)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((C*X_0)*X_2)*cos(C*X_4)+C
I.12.11,2,GRAMS-PUCT,RMSE,12.310681949177864,False,X_0*(C*(X_0*sin(X_4*cos(C))-C/X_4-(C-X_2*C)*X_0+C*C-C/X_1)*X_2),"['X_0', '*', '(', 'C', '*', '(', 'X_0', '*', 'sin', '(', 'X_4', '*', 'cos', '(', 'C', ')', ')', '-', 'C', '/', 'X_4', '-', '(', 'C', '-', 'X_2', '*', 'C', ')', '*', 'X_0', '+', 'C', '*', 'C', '-', 'C', '/', 'X_1', ')', '*', 'X_2', ')']","[np.float64(5.0), np.float64(1.6789919033943381), np.float64(0.1502816091805287), np.float64(-0.37789355738017477), np.float64(-0.017234718717788335), np.float64(-4.2123285453520145), np.float64(-0.09604374027728182), np.float64(0.30786499623608415)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,(((((C*X_0^2)*X_2^2+((C*X_0^2)*X_2)*sin(C*X_4))+(C*X_0^2)*X_2)+(C*X_0)*X_2)+((C*X_0)*X_2)/X_4)+((C*X_0)*X_2)/X_1
I.12.11,0,GRAMS-UCT,BIC,13.811178696599908,False,X_0*((X_4)-C/C*X_4-C/C*exp(C-C*sin((X_2)))*C),"['X_0', '*', '(', '(', 'X_4', ')', '-', 'C', '/', 'C', '*', 'X_4', '-', 'C', '/', 'C', '*', 'exp', '(', 'C', '-', 'C', '*', 'sin', '(', '(', 'X_2', ')', ')', ')', '*', 'C', ')']","[np.float64(4.952959567414008), np.float64(0.7350138138581119), np.float64(1.226842824207579), np.float64(-3.0852149029682416), np.float64(2.3809988162342544), np.float64(0.012652248581178284), np.float64(4.851726029953909)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((C*X_0)*X_4+(C*X_0)*exp(C*sin(X_2)))+X_0*X_4
I.12.11,1,GRAMS-UCT,BIC,13.14319767118749,False,X_0/C*C*cos(C*C/X_1+(X_4)*sin(C)),"['X_0', '/', 'C', '*', 'C', '*', 'cos', '(', 'C', '*', 'C', '/', 'X_1', '+', '(', 'X_4', ')', '*', 'sin', '(', 'C', ')', ')']","[np.float64(-0.2951317896802457), np.float64(-4.7871852259467), np.float64(3.125637352460573), np.float64(-0.10790275966258792), np.float64(-0.4055718918098565)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,(C*X_0)*cos(C*X_4+C/X_1)
I.12.11,2,GRAMS-UCT,BIC,13.023274234233742,False,C+(X_1-C)+C+C/X_4/C*(C-X_0*C*X_4*(cos(X_4/C)))+X_1,"['C', '+', '(', 'X_1', '-', 'C', ')', '+', 'C', '+', 'C', '/', 'X_4', '/', 'C', '*', '(', 'C', '-', 'X_0', '*', 'C', '*', 'X_4', '*', '(', 'cos', '(', 'X_4', '/', 'C', ')', ')', ')', '+', 'X_1']","[np.float64(0.8130123456116137), np.float64(-0.63132325943183), np.float64(-1.524680933099734), np.float64(5.0), np.float64(-1.384821425271164), np.float64(3.7359707974636844), np.float64(4.4878188461447035), np.float64(-2.2646976661437948)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,(((C*X_0)*cos(C*X_4)+C)+C/X_4)+2*X_1
I.12.11,0,GRAMS-UCT,RMSE,11.444296193960596,False,C-X_3*(X_0-((C-X_0*C)*X_0/C*(X_4))*C)*(C)/C,"['C', '-', 'X_3', '*', '(', 'X_0', '-', '(', '(', 'C', '-', 'X_0', '*', 'C', ')', '*', 'X_0', '/', 'C', '*', '(', 'X_4', ')', ')', '*', 'C', ')', '*', '(', 'C', ')', '/', 'C']","[np.float64(4.938312410613963), np.float64(-3.443657504516159), np.float64(-0.083952555406718), np.float64(4.986124127165598), np.float64(-0.47674458117480706), np.float64(5.0), np.float64(-0.7785753937377597)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((((C*X_0^2)*X_3)*X_4+((C*X_0)*X_3)*X_4)+(C*X_0)*X_3)+C
I.12.11,1,GRAMS-UCT,RMSE,10.54272262923586,False,C*(X_4+C)*X_3/C*X_2+(X_0*X_1),"['C', '*', '(', 'X_4', '+', 'C', ')', '*', 'X_3', '/', 'C', '*', 'X_2', '+', '(', 'X_0', '*', 'X_1', ')']","[np.float64(4.179482861751141), np.float64(-3.1079094915191012), np.float64(-2.1794754580809186)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,(((C*X_2)*X_3)*X_4+(C*X_2)*X_3)+X_0*X_1
I.12.11,2,GRAMS-UCT,RMSE,12.136965632979434,False,X_0/C*X_3*X_3+(X_4/C/X_1*(C*C)-X_0-C)*((X_4/C*X_3)-X_3-C),"['X_0', '/', 'C', '*', 'X_3', '*', 'X_3', '+', '(', 'X_4', '/', 'C', '/', 'X_1', '*', '(', 'C', '*', 'C', ')', '-', 'X_0', '-', 'C', ')', '*', '(', '(', 'X_4', '/', 'C', '*', 'X_3', ')', '-', 'X_3', '-', 'C', ')']","[np.float64(1.502004638484416), np.float64(0.8929752970748552), np.float64(-0.6615000842655223), np.float64(0.5105476196447069), np.float64(1.3673075240906094), np.float64(0.8910263048981293), np.float64(5.0)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,(((((((((C*X_0)*X_3^2+((C*X_0)*X_3)*X_4)+C*X_0)+(C*X_3)*X_4)+C*X_3)+C)+((C*X_3)*X_4^2)/X_1)+((C*X_3)*X_4)/X_1)+(C*X_4)/X_1)+X_0*X_3
I.12.11,0,MC,N/A,13.881733488164894,False,(X_2)-C*(X_4-C)*X_0*C,"['(', 'X_2', ')', '-', 'C', '*', '(', 'X_4', '-', 'C', ')', '*', 'X_0', '*', 'C']","[np.float64(2.143136894266358), np.float64(3.4806934446565996), np.float64(2.6772041225367817)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((C*X_0)*X_4+C*X_0)+X_2
I.12.11,1,MC,N/A,13.769026118818537,False,(X_0*C-C)*((C+X_4+X_1/X_1))+(X_3+C*X_1-C/C-X_1),"['(', 'X_0', '*', 'C', '-', 'C', ')', '*', '(', '(', 'C', '+', 'X_4', '+', 'X_1', '/', 'X_1', ')', ')', '+', '(', 'X_3', '+', 'C', '*', 'X_1', '-', 'C', '/', 'C', '-', 'X_1', ')']","[np.float64(-5.0), np.float64(1.52048378572264), np.float64(-4.353107360504151), np.float64(2.4006982837498443), np.float64(-5.0), np.float64(-2.5461619776990916)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((((((C*X_0)*X_4+C*X_0)+C*X_1)+C*X_4)+C)+-1*X_1)+X_3
I.12.11,2,MC,N/A,13.487422587807822,False,X_4*C-C*X_2*(C+(X_0*C*X_0*X_1)-X_4)*C,"['X_4', '*', 'C', '-', 'C', '*', 'X_2', '*', '(', 'C', '+', '(', 'X_0', '*', 'C', '*', 'X_0', '*', 'X_1', ')', '-', 'X_4', ')', '*', 'C']","[np.float64(1.9933955460095671), np.float64(4.659092891015967), np.float64(2.932159268594002), np.float64(0.009797376007974706), np.float64(-1.3470845185864724)]",F = q*(Ef+B*v*sin(theta)),"['X_0', '*', '(', 'X_1', '+', 'X_2', '*', 'X_3', '*', 'sin', '(', 'X_4', ')', ')']",5,10000,((((C*X_0^2)*X_1)*X_2+(C*X_2)*X_4)+C*X_2)+C*X_4
I.12.2,0,GRAMS-PUCT,BIC,0.0391188085287277,False,C/X_2*sin(X_0*X_1/(X_3)/C/C/C),"['C', '/', 'X_2', '*', 'sin', '(', 'X_0', '*', 'X_1', '/', '(', 'X_3', ')', '/', 'C', '/', 'C', '/', 'C', ')']","[np.float64(-1.3914998989271026), np.float64(-2.9379227681080593), np.float64(-2.1699911236245892), np.float64(-4.511865686651393)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(C*sin(((C*X_0)*X_1)/X_3))/X_2
I.12.2,1,GRAMS-PUCT,BIC,0.028659859115296577,False,C/((X_3*C/exp(exp(C-exp(X_0*C-C)/X_3/X_3)-C/(X_3/C-X_2-(X_1/X_3)))/X_0)*(X_3*X_2)),"['C', '/', '(', '(', 'X_3', '*', 'C', '/', 'exp', '(', 'exp', '(', 'C', '-', 'exp', '(', 'X_0', '*', 'C', '-', 'C', ')', '/', 'X_3', '/', 'X_3', ')', '-', 'C', '/', '(', 'X_3', '/', 'C', '-', 'X_2', '-', '(', 'X_1', '/', 'X_3', ')', ')', ')', '/', 'X_0', ')', '*', '(', 'X_3', '*', 'X_2', ')', ')']","[np.float64(-1.6598385055854405), np.float64(-3.048472067421464), np.float64(-0.9308215671818765), np.float64(3.267757883099791), np.float64(2.7751404684894556), np.float64(-3.63641881160721), np.float64(-3.9884024209966906)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(((C*X_0)*exp(C/((C*X_3+-1*(X_1/X_3))+-1*X_2)))*exp(C*exp((C*exp(C*X_0))/X_3^2)))/(X_2*X_3^2)
I.12.2,2,GRAMS-PUCT,BIC,0.04676012713817619,False,sqrt(exp(C/C-C/X_3+((C)*C/C)+X_1/X_2)),"['sqrt', '(', 'exp', '(', 'C', '/', 'C', '-', 'C', '/', 'X_3', '+', '(', '(', 'C', ')', '*', 'C', '/', 'C', ')', '+', 'X_1', '/', 'X_2', ')', ')']","[np.float64(-4.564127453797162), np.float64(0.8603664337368461), np.float64(-5.0), np.float64(4.244254365525261), np.float64(3.1651775443953802), np.float64(-3.6188324560541925)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,((C*exp(C/X_3))*exp(X_1/X_2))^0.5
I.12.2,0,GRAMS-PUCT,RMSE,0.03641416822699268,False,X_3*C/X_1+C-sin((X_0/(C)/(X_3+C-X_0/C*C*X_0)*C/C)/X_2),"['X_3', '*', 'C', '/', 'X_1', '+', 'C', '-', 'sin', '(', '(', 'X_0', '/', '(', 'C', ')', '/', '(', 'X_3', '+', 'C', '-', 'X_0', '/', 'C', '*', 'C', '*', 'X_0', ')', '*', 'C', '/', 'C', ')', '/', 'X_2', ')']","[np.float64(-0.017645914465680347), np.float64(0.01742097237471281), np.float64(4.992749904703881), np.float64(-0.6993503204726065), np.float64(5.0), np.float64(0.006586654145361794), np.float64(1.622262614664991), np.float64(-4.2988498749406)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(C+(C*X_3)/X_1)+-1*sin((C*X_0)/(((C*X_0^2)*X_2+C*X_2)+X_2*X_3))
I.12.2,1,GRAMS-PUCT,RMSE,0.03129865745975219,False,exp((X_1-X_2+X_3*C*C*C)/X_0),"['exp', '(', '(', 'X_1', '-', 'X_2', '+', 'X_3', '*', 'C', '*', 'C', '*', 'C', ')', '/', 'X_0', ')']","[np.float64(-2.0802991756748757), np.float64(-1.0697622137407554), np.float64(-1.963772663663022)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(exp(X_1/X_0)*exp((-1*X_2)/X_0))*exp((C*X_3)/X_0)
I.12.2,2,GRAMS-PUCT,RMSE,0.040313928874714404,False,X_0*C-(C*((C))*X_0/X_2-X_1/X_2)/X_3*C,"['X_0', '*', 'C', '-', '(', 'C', '*', '(', '(', 'C', ')', ')', '*', 'X_0', '/', 'X_2', '-', 'X_1', '/', 'X_2', ')', '/', 'X_3', '*', 'C']","[np.float64(-0.011526950010216351), np.float64(1.0002897715515986), np.float64(-1.6243494935851794), np.float64(0.07622468807690246)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(C*X_0+(C*X_0)/(X_2*X_3))+(C*X_1)/(X_2*X_3)
I.12.2,0,GRAMS-UCT,BIC,0.037842942516980914,False,X_0/X_2*C*X_2/exp(C)*(C*C)*C/C*C/X_3/((X_2)*X_3)/C,"['X_0', '/', 'X_2', '*', 'C', '*', 'X_2', '/', 'exp', '(', 'C', ')', '*', '(', 'C', '*', 'C', ')', '*', 'C', '/', 'C', '*', 'C', '/', 'X_3', '/', '(', '(', 'X_2', ')', '*', 'X_3', ')', '/', 'C']","[np.float64(-2.468273405810722), np.float64(4.196612556484241), np.float64(-3.3638127123432815), np.float64(2.5472788949066545), np.float64(4.999378626227625), np.float64(4.780963508823842), np.float64(-2.7887458549489863), np.float64(-3.916311579728268)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(C*X_0)/(X_2*X_3^2)
I.12.2,1,GRAMS-UCT,BIC,3.29080751675503e-06,False,(X_3/X_3/X_2*X_1)*(X_0/X_3)*sin(X_0/X_0*C+C)/X_3+C/X_0-((C*C*C/X_1))*C,"['(', 'X_3', '/', 'X_3', '/', 'X_2', '*', 'X_1', ')', '*', '(', 'X_0', '/', 'X_3', ')', '*', 'sin', '(', 'X_0', '/', 'X_0', '*', 'C', '+', 'C', ')', '/', 'X_3', '+', 'C', '/', 'X_0', '-', '(', '(', 'C', '*', 'C', '*', 'C', '/', 'X_1', ')', ')', '*', 'C']","[np.float64(-0.4636295895577091), np.float64(0.5432929593425156), np.float64(-9.851920427165108e-06), np.float64(1.4426124649679537), np.float64(1.3112454389603313e-05), np.float64(1.4497433668094735), np.float64(-0.31361363511688717)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(((C*X_0)*X_1)/(X_2*X_3^2)+C/X_1)+C/X_0
I.12.2,2,GRAMS-UCT,BIC,0.03706298406753033,False,(C)*C*C/X_3/X_3*C*X_1/X_2,"['(', 'C', ')', '*', 'C', '*', 'C', '/', 'X_3', '/', 'X_3', '*', 'C', '*', 'X_1', '/', 'X_2']","[np.float64(-1.0170956483461784), np.float64(-0.014613283949596318), np.float64(-3.461379158359933), np.float64(-4.6973781811160675)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(C*X_1)/(X_2*X_3^2)
I.12.2,0,GRAMS-UCT,RMSE,0.037839157252882415,False,C*(X_1+X_2*C+C*C-X_0*(X_1))/X_3/((C+C))+X_1-X_1+C,"['C', '*', '(', 'X_1', '+', 'X_2', '*', 'C', '+', 'C', '*', 'C', '-', 'X_0', '*', '(', 'X_1', ')', ')', '/', 'X_3', '/', '(', '(', 'C', '+', 'C', ')', ')', '+', 'X_1', '-', 'X_1', '+', 'C']","[np.float64(-0.20488715667852658), np.float64(3.1006763437230136), np.float64(4.783058071184253), np.float64(-3.584305384773017), np.float64(4.741085689013284), np.float64(4.730966827671459), np.float64(-0.0626201772567435)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(((((C*X_0)*X_1)/X_3+(C*X_1)/X_3)+(C*X_2)/X_3)+C)+C/X_3
I.12.2,1,GRAMS-UCT,RMSE,0.03819401452575014,False,X_0/X_3*(exp(C*C+C*X_3-X_3-(X_3))*(C)+C*X_0)/X_2,"['X_0', '/', 'X_3', '*', '(', 'exp', '(', 'C', '*', 'C', '+', 'C', '*', 'X_3', '-', 'X_3', '-', '(', 'X_3', ')', ')', '*', '(', 'C', ')', '+', 'C', '*', 'X_0', ')', '/', 'X_2']","[np.float64(-2.3610889055208375), np.float64(0.6982318867076608), np.float64(1.377944879000943), np.float64(2.0041378694031087), np.float64(0.003747475310079685)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(C*X_0^2)/(X_2*X_3)+(((C*X_0)*exp(-2*X_3))*exp(C*X_3))/(X_2*X_3)
I.12.2,2,GRAMS-UCT,RMSE,0.03932739459346618,False,((exp(C-X_3)))*X_1/X_2+C*X_2,"['(', '(', 'exp', '(', 'C', '-', 'X_3', ')', ')', ')', '*', 'X_1', '/', 'X_2', '+', 'C', '*', 'X_2']","[np.float64(-0.6355106664249363), np.float64(5.309998227495606e-05)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,((C*X_1)*exp(-1*X_3))/X_2+C*X_2
I.12.2,0,MC,N/A,0.03256924073223134,False,(C/X_1*C/X_2/C+C)*X_0/exp(X_3*C+X_3)/C*C*(X_1),"['(', 'C', '/', 'X_1', '*', 'C', '/', 'X_2', '/', 'C', '+', 'C', ')', '*', 'X_0', '/', 'exp', '(', 'X_3', '*', 'C', '+', 'X_3', ')', '/', 'C', '*', 'C', '*', '(', 'X_1', ')']","[np.float64(-2.5174907153248505), np.float64(4.369198229888215), np.float64(-0.23051666022713088), np.float64(4.200819555942272), np.float64(0.1377289495246916), np.float64(4.85469204396531), np.float64(0.04243779415596867)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(((C*X_0)*X_1)*exp(-1*X_3))*exp(C*X_3)+(((C*X_0)*exp(-1*X_3))*exp(C*X_3))/X_2
I.12.2,1,MC,N/A,0.04863035295609755,False,((X_1/X_3))/X_2*(C/C)-C,"['(', '(', 'X_1', '/', 'X_3', ')', ')', '/', 'X_2', '*', '(', 'C', '/', 'C', ')', '-', 'C']","[np.float64(0.3531717682013312), np.float64(1.994365534622067), np.float64(0.028022117616970377)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,(C*X_1)/(X_2*X_3)+C
I.12.2,2,MC,N/A,0.037893389653368297,False,X_1/C/X_2/C*(C*(X_0)-C)/((X_3/C/X_0+X_3))/C,"['X_1', '/', 'C', '/', 'X_2', '/', 'C', '*', '(', 'C', '*', '(', 'X_0', ')', '-', 'C', ')', '/', '(', '(', 'X_3', '/', 'C', '/', 'X_0', '+', 'X_3', ')', ')', '/', 'C']","[np.float64(4.941393992169809), np.float64(-3.2926196872868148), np.float64(1.3434050492882712), np.float64(0.5977752787552937), np.float64(-3.2752254896519757), np.float64(-1.6494504058543944)]",F = q1*q2*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_1', '*', 'X_3', '/', '(', '4', '*', 'pi', '*', 'X_2', '*', 'X_3', '^3', ')']",4,10000,((C*X_0)*X_1)/(((C*X_2)*X_3)/X_0+X_2*X_3)+(C*X_1)/(((C*X_2)*X_3)/X_0+X_2*X_3)
I.12.4,0,GRAMS-PUCT,BIC,0.00357976231884114,False,X_0/X_1/exp(C+C*X_2),"['X_0', '/', 'X_1', '/', 'exp', '(', 'C', '+', 'C', '*', 'X_2', ')']","[np.float64(1.5605133127329676), np.float64(1.1304727783747248)]",Ef = q1*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_2', '/', '(', '4', '*', 'pi', '*', 'X_1', '*', 'X_2', '^3', ')']",3,10000,((C*X_0)*exp(C*X_2))/X_1
I.12.4,1,GRAMS-PUCT,BIC,0.0009349676514069156,False,(X_0)/(X_1)/(sqrt(C)*C-X_2/C*X_2*C),"['(', 'X_0', ')', '/', '(', 'X_1', ')', '/', '(', 'sqrt', '(', 'C', ')', '*', 'C', '-', 'X_2', '/', 'C', '*', 'X_2', '*', 'C', ')']","[np.float64(0.7811874458163534), np.float64(-1.7046136147029285), np.float64(-0.08373805917734534), np.float64(1.1278919682252353)]",Ef = q1*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_2', '/', '(', '4', '*', 'pi', '*', 'X_1', '*', 'X_2', '^3', ')']",3,10000,X_0/((C*X_1)*X_2^2+C*X_1)
I.12.4,2,GRAMS-PUCT,BIC,0.004550400039150131,False,X_0*exp(C*X_2+C/X_1+C),"['X_0', '*', 'exp', '(', 'C', '*', 'X_2', '+', 'C', '/', 'X_1', '+', 'C', ')']","[np.float64(-1.1378188442619945), np.float64(1.8765518017365717), np.float64(-3.2831349381721338)]",Ef = q1*r/(4*pi*epsilon*r**3),"['X_0', '*', 'X_2', '/', '(', '4', '*', 'pi', '*', 'X_1', '*', 'X_2', '^3', ')']",3,10000,((C*X_0)*exp(C/X_1))*exp(C*X_2)
